,GLD,COM,SP500,US20YB,ITB
1978-08-30,-0.10201241654476412,-0.4068407187881582,-0.41611844423962585,-0.2607825980886679,-0.022730930683665385
1978-08-31,-0.09599858076924184,-0.408810434506244,-0.4185341471920758,-0.263103138052623,-0.022200668267313373
1978-09-01,-0.08909298841497981,-0.3953719406885352,-0.41418933586167583,-0.2627022547927673,-0.018057827479289523
1978-09-04,-0.05064542821596241,-0.39541992704244877,-0.41418933586167583,-0.25134863587109113,-0.018057827479289523
1978-09-05,-0.06233640622460834,-0.4004834983119887,-0.405082559745087,-0.24819124299858886,-0.01752781755300803
1978-09-06,-0.057527159419232254,-0.3839168825651984,-0.3949952948513745,-0.24778491539970937,-0.015183710142941842
1978-09-07,-0.0656135343553712,-0.38452541422823727,-0.3945840058425557,-0.24737836819429315,-0.015561557668820836
1978-09-08,-0.08562954211998675,-0.37107388943126474,-0.3788964875904147,-0.24139753351808113,-0.011392039150266764
1978-09-11,-0.11112564263109836,-0.37212603593472493,-0.37673563247118813,-0.23255586166386166,-0.01268463626096139
1978-09-12,-0.09866465862644169,-0.37605290034859584,-0.3766686363683217,-0.23497483951881848,-0.01124261163828677
1978-09-13,-0.10178197999347516,-0.3715210662735382,-0.38429202318955347,-0.24019727002895064,-0.012534377137291886
1978-09-14,-0.06363122373338737,-0.36178467476153797,-0.39870005174847845,-0.24259303248186925,-0.014732532304546964
1978-09-15,-0.06858245942535268,-0.38013401626774046,-0.40996130306269796,-0.2477603103552516,-0.016016664572727657
1978-09-18,-0.08059479759077093,-0.3673038734995664,-0.42032195325366317,-0.2556504387865347,-0.018202326697997817
1978-09-19,-0.06485382106568827,-0.36743137907429757,-0.428006387422013,-0.2742801706885557,-0.0194776213176312
1978-09-20,-0.043664648874831014,-0.35733204568579935,-0.4369778074711057,-0.2819261677365775,-0.02074906687935041
1978-09-21,-0.02223980056488528,-0.35675993344058987,-0.4351407812268301,-0.29987648492653574,-0.022017143302969666
1978-09-22,-0.03635656972498824,-0.3618498928974083,-0.43585087023654034,-0.3021002270080375,-0.025079336116143436
1978-09-25,-0.01575304106156472,-0.3546570651898462,-0.43567400603936635,-0.29913666815241935,-0.02184458566359959
1978-09-26,0.0,-0.34703430006427627,-0.4272976495038533,-0.30132434201245684,-0.022208379904099074
1978-09-27,-0.017879456361884483,-0.34538538460516455,-0.43805823884198736,-0.30093583020281667,-0.020769826523238444
1978-09-28,-0.015243737568331084,-0.34124579266571076,-0.4347862977130612,-0.30567989211949564,-0.019329976260451187
1978-09-29,-0.01532189282725449,-0.34219155021435754,-0.4284006914285121,-0.31039688979476543,-0.021498688154210965
1978-10-02,-0.01947550887098759,-0.3216043639352515,-0.423763580071879,-0.30746813185534383,-0.02005868798329702
1978-10-03,-0.0032865625235966034,-0.31677900342030196,-0.4278389496678038,-0.30962690537202686,-0.020422161210181256
1978-10-04,0.0,-0.3066392933856813,-0.4227538702246162,-0.30924105426901205,-0.019883002524390125
1978-10-05,0.0,-0.3009535993781566,-0.4204472457545775,-0.30118676912578923,-0.017536577259001596
1978-10-06,-0.0018698753747993235,-0.30073847191526026,-0.41768723459191226,-0.30079768574684196,-0.016092233552828517
1978-10-09,-0.008656955792117782,-0.2907262266868974,-0.4056956969013701,-0.30040838573508144,-0.016092233552828517
1978-10-10,0.0,-0.3090707078499635,-0.40722020934304726,-0.3000188689698924,-0.016458739657900345
1978-10-11,0.0,-0.3085069132636191,-0.3967123020633587,-0.2944559054438508,-0.012287931922107975
1978-10-12,0.0,-0.3092075585297446,-0.4025990270046098,-0.29406407419377534,-0.011748499023256809
1978-10-13,-0.019005421417393253,-0.3193738366792056,-0.4051526189566642,-0.3065672490976278,-0.020274659588262134
1978-10-16,-0.0256217889847844,-0.3191609371740899,-0.4285026929889777,-0.30874938531203033,-0.019732641743604673
1978-10-17,0.0,-0.3196954795045489,-0.4435859757625381,-0.31090505910255406,-0.020092399504208602
1978-10-18,0.0,-0.32455246907098056,-0.45209233224520906,-0.3130532903223068,-0.02135236023065512
1978-10-19,-0.019708590815461058,-0.3484543149914613,-0.4647852490757661,-0.3177113854556334,-0.02260934697568595
1978-10-20,-0.0158997737990747,-0.3697569039822479,-0.4796993466418751,-0.3223400515739103,-0.02206515799781783
1978-10-23,-0.0025652117851107104,-0.3687030351644318,-0.47729713417117714,-0.31695197564336375,-0.019719208758677942
1978-10-24,-0.02616466959222319,-0.3581422414708735,-0.4846856550468469,-0.31907748008287773,-0.020977462471361674
1978-10-25,0.0,-0.3519243320678631,-0.486629447338242,-0.32617818919953523,-0.026720704204675316
1978-10-26,0.0,-0.34093981808437057,-0.5001757671821541,-0.3356665669956308,-0.03420610509971633
1978-10-27,0.0,-0.31542864162431883,-0.5152055097536377,-0.3593744969530047,-0.04689790789222881
1978-10-30,0.0,-0.32486982114102114,-0.5104262586934218,-0.363774774402736,-0.06630188537096282
1978-10-31,0.0,-0.331296939843963,-0.5301386653464942,-0.3200181822616118,-0.03174887511710012
1978-11-01,-0.04112184404509467,-0.36161046024097077,-0.49284938541983736,-0.31963476893217235,-0.032161071169068634
1978-11-02,-0.18785226223590323,-0.3413710258651428,-0.5058760113821692,-0.3365744039528239,-0.033388550377770554
1978-11-03,-0.19418101583841185,-0.33051736904682294,-0.5000235807473021,-0.33866829912918583,-0.03726951136690371
1978-11-06,-0.27719422521250203,-0.3448159385403161,-0.5103559554289576,-0.3382916586726815,-0.03848664899423726
1978-11-07,-0.23456006119490758,-0.3448679372753527,-0.524180402043165,-0.33791480371257276,-0.03848664899423726
1978-11-08,-0.1821396205622824,-0.35333732606172086,-0.5181341742611576,-0.33996817000728996,-0.03881708647523974
1978-11-09,-0.22019308438095708,-0.35331073889507547,-0.5184785159049695,-0.33472064829296844,-0.035613223201220845
1978-11-10,-0.2706580062225209,-0.34699956769746976,-0.514946894118147,-0.32943990754181995,-0.03594591857847207
1978-11-13,-0.2741955755925576,-0.3372137874630352,-0.5317731316399887,-0.32411729206973516,-0.03362064578116797
1978-11-14,-0.2638399162143238,-0.3371612396266791,-0.5382456997220708,-0.30868371416806295,-0.025943904561119946
1978-11-15,-0.2890662077301296,-0.3243855565631202,-0.5360856464884536,-0.3057745290343863,-0.020913273211195182
1978-11-16,-0.35712499378583373,-0.3208300968910849,-0.526114604910709,-0.3079356816861951,-0.021262507668819097
1978-11-17,-0.34934800944777655,-0.30718193869706323,-0.5189713769538662,-0.30754692519079796,-0.02250895165028377
1978-11-20,-0.3438216939614194,-0.31685622523079904,-0.5105525589623159,-0.30970242145599114,-0.02464917536009148
1978-11-21,-0.3442032610880794,-0.30079598164604515,-0.5130578902325769,-0.31185223839008247,-0.024095765003833036
1978-11-22,-0.3521604424181176,-0.2851441792805245,-0.5082788693711368,-0.31146470769288026,-0.03867249967590114
1978-11-23,-0.32962422335296404,-0.28520091386947055,-0.5082788693711368,-0.32860983494696516,-0.03867249967590114
1978-11-24,-0.3203550926686233,-0.28525764395567144,-0.5051249212032491,-0.3257754196623528,-0.03989622942947224
1978-11-27,-0.3408570422830328,-0.2830226979587557,-0.5030977280585691,-0.32539286719428007,-0.039338576358047384
1978-11-28,-0.3574126841525137,-0.3034901130902987,-0.5118338191799547,-0.33241683304185654,-0.036133216218002584
1978-11-29,-0.38059943336143887,-0.29059370589083333,-0.5262379564344182,-0.3320366322614815,-0.036459636012947216
1978-11-30,-0.3803287364347159,-0.29880176085453203,-0.5166740095011142,-0.3242512883772578,-0.02433985596065713
1978-12-01,-0.3781385264795023,-0.2866744044447852,-0.5005844689003299,-0.3263508390315194,-0.02736546125761652
1978-12-04,-0.3547939678787987,-0.29806445713779905,-0.5019727241119772,-0.3284431808803976,-0.028594451423821443
1978-12-05,-0.3616986530449061,-0.30236285659581175,-0.48864864795350405,-0.3231040697348523,-0.028928288496565147
1978-12-06,-0.3692148247118503,-0.2973536103717206,-0.4881644875174562,-0.32768049308522484,-0.03192975177234092
1978-12-07,-0.3524869693214754,-0.2786472669413653,-0.49251017692031696,-0.32977084942823653,-0.03225943359695893
1978-12-08,-0.3378295826768857,-0.28105995465397515,-0.49725529429275384,-0.32938914171197,-0.03169939543805167
1978-12-11,-0.304500946890532,-0.3032639048186512,-0.4923004833506818,-0.33636806321376833,-0.030250106875094218
1978-12-12,-0.31369853784441715,-0.30183904585663346,-0.4977780395403275,-0.34810751496027725,-0.03501436238401223
1978-12-13,-0.3208161430462195,-0.3034299408281702,-0.5033293726081398,-0.34773256328839997,-0.034452510960735094
1978-12-14,-0.32220833984112485,-0.3009291025051789,-0.5035755767279062,-0.34735739595403314,-0.04007015144177817
1978-12-15,-0.30354599231281876,-0.298936103901034,-0.5109548513856363,-0.3705704335311949,-0.05001957706542315
1978-12-18,-0.25888729318423254,-0.2769670985082969,-0.5303851532473036,-0.3725753447752743,-0.0494537288352731
1978-12-19,-0.20201803850930922,-0.2921253511766728,-0.5223811145301265,-0.3813657832131383,-0.05668910649829295
1978-12-20,-0.22815566186884528,-0.29576069603679167,-0.5179590617648917,-0.3787339609704622,-0.06386907653352092
1978-12-21,-0.25314384146404045,-0.3004952001909541,-0.517691853284998,-0.3737984605687886,-0.06073034030267355
1978-12-22,-0.23394070604628647,-0.3205219369372597,-0.5014342271462784,-0.3734329779467751,-0.06016094790673421
1978-12-25,-0.23400150440294953,-0.32057586376766156,-0.5014342271462784,-0.3684527561449171,-0.06016094790673421
1978-12-26,-0.2340622979343462,-0.3300575647051044,-0.4889462473356231,-0.3657671135112758,-0.058731480108211054
1978-12-27,-0.2004360117814904,-0.3176379813784579,-0.49800039746561997,-0.3746470594143392,-0.06074003901754976
1978-12-28,-0.18420031659315683,-0.31633499707473356,-0.5019873181797476,-0.3696764848811759,-0.058450328526113204
1978-12-29,-0.17329017896650067,-0.3171350338270835,-0.5037854877976636,-0.369309041464816,-0.058740081148167866
1979-01-01,-0.17335579085705888,-0.3171892294593195,-0.5037854877976636,-0.3712525613674754,-0.058740081148167866
1979-01-02,-0.1539059663222504,-0.3114677157459811,-0.49742274760873817,-0.37319102431714213,-0.058168819727127286
1979-01-03,-0.19159385069541146,-0.3023018414926777,-0.48634389917317633,-0.3635586145363495,-0.05241681970949108
1979-01-04,-0.1887461462510991,-0.3070381273980777,-0.4781913887880759,-0.3655254154667844,-0.05271334503382674
1979-01-05,-0.15818341969560623,-0.2934204783249347,-0.47241027992806406,-0.3651560001776265,-0.05473804927247583
1979-01-08,-0.17755965363889858,-0.29250207563030495,-0.4759647405948165,-0.3717432193156289,-0.05330106881831398
1979-01-09,-0.1783589207441626,-0.276198640243401,-0.4703841008361429,-0.37368588317199436,-0.052728505610195375
1979-01-10,-0.20483402218685065,-0.2741468351003745,-0.4763978955603021,-0.3733194506317543,-0.05215559611603304
1979-01-11,-0.19912460081330086,-0.27626173279796684,-0.47294063133116193,-0.3706493572577312,-0.04984714335777629
1979-01-12,-0.23249762741854996,-0.2643773813764341,-0.4641537966780803,-0.3702815923911559,-0.04840474507000436
1979-01-15,-0.23291288119749787,-0.26045972414639784,-0.4560457350177973,-0.3722208051580703,-0.046960498856318256
1979-01-16,-0.21561644465500418,-0.2616534463176253,-0.46937851497921734,-0.37415497642201556,-0.048128867757842975
1979-01-17,-0.17269877647730503,-0.2604396777651362,-0.4692071841539631,-0.3760825374172382,-0.04668346248261579
1979-01-18,-0.15217382707467042,-0.2560416061663874,-0.46668820863032856,-0.37342322884308343,-0.04348955312842773
1979-01-19,-0.13065467148177,-0.24710551969998262,-0.4664096601080059,-0.3661284642444709,-0.03940958154754648
1979-01-22,-0.10283829466320171,-0.24939946435090588,-0.4648472041734547,-0.36575850502795726,-0.03531438322597702
1979-01-23,-0.13046736605516696,-0.24837157265878285,-0.4573900808424368,-0.3607172832436507,-0.03474045595956343
1979-01-24,-0.10265708069262458,-0.23076948528104302,-0.4621795688496919,-0.3413402327223658,-0.020818705116165792
1979-01-25,-0.09813635167602408,-0.23455603258635516,-0.451160872293618,-0.33615800705756516,-0.017565468764142667
1979-01-26,-0.10396205606964393,-0.23354697921811207,-0.443936486306732,-0.3406361332796164,-0.01879386393302973
1979-01-29,-0.1063272720328361,-0.22743854935692442,-0.44736523595239364,-0.34025595236951645,-0.01641977530633898
1979-01-30,-0.109452837116911,-0.22605754165718206,-0.4528510923852881,-0.3398755522518866,-0.013137880500517896
1979-01-31,-0.11409726506924767,-0.21697646432528273,-0.4650233323353522,-0.3370658910985771,-0.012565382451003582
1979-02-01,-0.11910931930876356,-0.23195632552195233,-0.46474459065987583,-0.3293449702414746,-0.0019781828041441907
1979-02-02,-0.13813126828758382,-0.21481964380166962,-0.4697133808818562,-0.34117034149851744,-0.008710339064020522
1979-02-05,-0.07146951213168451,-0.22500044691415066,-0.48478473856072646,-0.348044853121244,-0.015399053787743977
1979-02-06,-0.04238081533319071,-0.21979524247050664,-0.4852457531340997,-0.3689315384995101,-0.024720091555271217
1979-02-07,0.0,-0.20690252016532906,-0.4946314460325817,-0.37092689787919997,-0.024143299605209223
1979-02-08,0.0,-0.19235856271911433,-0.4895741983179591,-0.3751614034338929,-0.024459757796313597
1979-02-09,-0.07960692413448311,-0.18334803835508628,-0.4873147762080893,-0.3747940703892597,-0.023882123921975418
1979-02-12,-0.036660368642016494,-0.19314769907080176,-0.4838981641412976,-0.36982455150071714,-0.023882123921975418
1979-02-13,-0.07996360249848089,-0.19713978039113622,-0.47626588835207373,-0.3694549703411918,-0.024197896880915115
1979-02-14,-0.12830082571928358,-0.1779872882252138,-0.4769427012004869,-0.3690851724321347,-0.023619419872607184
1979-02-15,-0.07407224817931424,-0.16496491669186752,-0.4784655127562285,-0.3687151576464275,-0.023934507758358925
1979-02-16,-0.06696507031103094,-0.1568939633029841,-0.4791408489979432,-0.3683449258568785,-0.02603376560175641
1979-02-19,-0.03934587009552881,-0.15696087648049983,-0.4791408489979432,-0.37028813189951704,-0.02603376560175641
1979-02-20,-0.05173819107531008,-0.14929510508816524,-0.47126398754936905,-0.3745260730502521,-0.028126739280982416
1979-02-21,-0.04225435913326092,-0.1334128310216457,-0.4750286735293946,-0.3855472072691678,-0.035523418240210214
1979-02-22,-0.027728832335816578,-0.1404229219366937,-0.4829128277083241,-0.38745056276661793,-0.036709365431698116
1979-02-23,-0.020450570799164014,-0.13027085192874344,-0.48873845887228007,-0.3848376722798884,-0.03347953490211453
1979-02-26,-0.03451632529305071,-0.1511993514077139,-0.4899293579782926,-0.3844734242629074,-0.034662747545019856
1979-02-27,-0.05387948064006809,-0.13681980177954245,-0.5060548057805829,-0.3841089605685156,-0.033195695858078134
1979-02-28,-0.030282466180218126,-0.12500728520205406,-0.5045524958829937,-0.38824539821383086,-0.03172716647359053
1979-03-01,-0.04272728802565362,-0.1091483724472796,-0.4982108669247478,-0.3833805752801298,-0.029370254514306193
1979-03-02,-0.04741107293837665,-0.12013507372930154,-0.497525722691293,-0.3762081289013225,-0.025228678196320797
1979-03-05,-0.09268389815064959,-0.12580961930105605,-0.4862694182631049,-0.37584009101736626,-0.022860468508588694
1979-03-06,-0.1189141145847914,-0.13729199468576647,-0.4883009358683893,-0.3685709216812465,-0.02048653238867093
1979-03-07,-0.09910161921427607,-0.11665535210971723,-0.48238123330727933,-0.368199714193291,-0.019902402653368068
1979-03-08,-0.12337080286720181,-0.11660471528750505,-0.4704335823039778,-0.372448197324882,-0.021110927567805415
1979-03-09,-0.11058926796393864,-0.12950368580818716,-0.4709010619942835,-0.3697730029439039,-0.01873191905537963
1979-03-12,-0.10622204789089984,-0.15713813987250946,-0.4695610713744761,-0.367088226945394,-0.019941681799654498
1979-03-13,-0.1188970682449012,-0.15178109836286846,-0.46779372736647873,-0.3713425982010482,-0.020252959177469942
1979-03-14,-0.11528653367492725,-0.13372193356164352,-0.46922188786650376,-0.3709721331050422,-0.01966661888471488
1979-03-15,-0.11609431757156097,-0.13749585731314962,-0.46766702626815215,-0.370601449695553,-0.019976799787323585
1979-03-16,-0.08999378347323783,-0.13863761405982933,-0.45886014821736465,-0.3679183807536738,-0.01849224508391134
1979-03-19,-0.08632651074389286,-0.12589495541983953,-0.45492614525114194,-0.37216630539638373,-0.01790485107262141
1979-03-20,-0.10026243197750151,-0.12197291308309677,-0.46101017837501457,-0.36948967742019223,-0.01731710552898391
1979-03-21,-0.1133465731428085,-0.10613206000734976,-0.453008331141627,-0.36680346125298724,-0.0158291836922958
1979-03-22,-0.09385705416960899,-0.1116346359991317,-0.44851375983193076,-0.36874890420098816,-0.015240889419309123
1979-03-23,-0.09952474803988576,-0.11460908680593107,-0.4493169273727541,-0.36372969229639507,-0.014652243489734595
1979-03-26,-0.083605945556532,-0.13337161292695132,-0.45543112203781977,-0.3633556387238036,-0.01225774540714386
1979-03-27,-0.06867426993117864,-0.15686076335684607,-0.4399521670940333,-0.3582952001885903,-0.009859112076789245
1979-03-28,-0.08803263949647155,-0.14590913960554996,-0.44393137751163325,-0.355564935678347,-0.008363388468735855
1979-03-29,-0.10419305744883767,-0.16453799378635858,-0.44495569793314016,-0.3645798778884439,-0.011399743121470296
1979-03-30,-0.11872461298937576,-0.15844664402366826,-0.44978699126044186,-0.366545563259435,-0.01171534370827243
1979-04-02,-0.11585268062287235,-0.1594256869329641,-0.4573046955714256,-0.35916526198472987,-0.010219501923941832
1979-04-03,-0.1170278049955269,-0.17657915573632565,-0.44121212855979597,-0.3564422183358591,-0.008722218536977855
1979-04-04,-0.11783399903173009,-0.15141057159966342,-0.4385280204533346,-0.35132958581033413,-0.005405173065340163
1979-04-05,-0.11275375198391013,-0.13809546527368644,-0.43189946139324586,-0.3604024035142711,-0.008450169957767706
1979-04-06,-0.11762009401775209,-0.12985786327362647,-0.43282483497444457,-0.3647205523899525,-0.011484998710368455
1979-04-09,-0.11658645949612245,-0.11099323228481617,-0.43627792407767985,-0.36667654205963285,-0.014506435224935776
1979-04-10,-0.11960128348355625,-0.1159611477711806,-0.4311715912720667,-0.3732398317685408,-0.01661544463706066
1979-04-11,-0.12334560846983789,-0.10737977767379037,-0.4425558528152851,-0.37517068555419886,-0.01602069397527417
1979-04-12,-0.162646476517049,-0.10666310355568731,-0.4459781918459377,-0.37480027295581564,-0.014525311349340764
1979-04-13,-0.1627129331458972,-0.10673400330937333,-0.4459781918459377,-0.3767177725841455,-0.014525311349340764
1979-04-16,-0.1627793845004094,-0.10232084331981717,-0.4555817212250287,-0.37176180754059607,-0.009413888203283038
1979-04-17,-0.17717260047190686,-0.09145848494993203,-0.454332850911334,-0.3667744174647437,-0.0070068645930695395
1979-04-18,-0.15771017738413196,-0.10188790969634143,-0.44941751800429586,-0.3664003670427698,-0.004593345186048037
1979-04-19,-0.11108292047782165,-0.0985571911693055,-0.4540087774277497,-0.3706574753447208,-0.00944959521112676
1979-04-20,-0.1347595661699883,-0.09108209672882173,-0.45459115780208526,-0.38173936310454437,-0.00885330062386791
1979-04-23,-0.14246913138228734,-0.09039037232300218,-0.4509707602385765,-0.38365128701815154,-0.010973278080719684
1979-04-24,-0.11899357525461762,-0.10430843592007055,-0.44420352816001996,-0.3832837294270893,-0.00765800118626192
1979-04-25,-0.1080509160901213,-0.089882745413291,-0.4409846132800429,-0.3896618806771317,-0.008874552520680035
1979-04-26,-0.10258164927815505,-0.07042134940995537,-0.4463736902432496,-0.3959847326692484,-0.012800522176610096
1979-04-27,-0.09894835964111026,-0.07531415611582859,-0.448697032214288,-0.4000421136078248,-0.014007234600810547
1979-04-30,-0.09382328137120921,-0.05724134670497261,-0.4491740412189551,-0.39748056061433434,-0.013407436491653657
1979-05-01,-0.06225625126398959,-0.061826454869698844,-0.45008385775137394,-0.40151496497609496,-0.011905021644254776
1979-05-02,-0.07065944504087163,-0.05771208425463248,-0.4496948269170653,-0.4055282157587048,-0.01310948620615171
1979-05-03,-0.07600926377255313,-0.05417984677722032,-0.44876473444800513,-0.41167314243048403,-0.014311538780443
1979-05-04,-0.06293104054799026,-0.07366258130068493,-0.46093659062769143,-0.4113164942245421,-0.011906477610531874
1979-05-07,-0.06300541110032787,-0.09750335970474255,-0.47886076326986726,-0.4088017713920066,-0.011304706281911936
1979-05-08,-0.04378370305333623,-0.08942149994515325,-0.4773232221125492,-0.4062780111969466,-0.009798476014473811
1979-05-09,-0.06831916278183137,-0.09905837940337114,-0.4743077962323251,-0.40808800020325864,-0.011004646963659437
1979-05-10,-0.03293642607039671,-0.09502668053465735,-0.4842862105342576,-0.40119590837902064,-0.0067790269107737
1979-05-11,-0.03762373053949053,-0.1126438893644619,-0.4843271402000884,-0.3920246178254042,-0.0034504378476434283
1979-05-14,-0.04114948691838971,-0.11259367395356612,-0.48918351540068905,-0.3938863754717281,-0.0046686770924723175
1979-05-15,-0.020185578896563583,-0.12095804289358858,-0.4883905701500878,-0.3912982522119124,-0.0022432933891738394
1979-05-16,0.0,-0.13672605792568027,-0.4855118724589038,-0.3864621347555425,0.0
1979-05-17,0.0,-0.14149395614197535,-0.4696611375322274,-0.3793274090205022,0.0
1979-05-18,-0.00046763920089520905,-0.1445576905276036,-0.46980938059366784,-0.3812287018320609,-0.0012311136662978006
1979-05-21,0.0,-0.11715195539282142,-0.4676231093716716,-0.37172748466848893,0.0
1979-05-22,0.0,-0.11490657259969039,-0.46373124829174406,-0.35508668728080806,0.0
1979-05-23,-0.005736540263223233,-0.11283916581469344,-0.47038983215224417,-0.35000192686216836,0.0
1979-05-24,-0.016344715142034616,-0.12707617724845832,-0.47000769939268094,-0.3424402270195859,0.0
1979-05-25,0.0,-0.1425123602971038,-0.4669736430468544,-0.3420545856812347,-0.00033496843931246634
1979-05-28,-7.936507936512349e-05,-0.14258041487168338,-0.4669736430468544,-0.3392507962207445,-0.00033496843931246634
1979-05-29,0.0,-0.1510623807092314,-0.46882423676240115,-0.3388637506728708,-0.004326593226103959
1979-05-30,-0.02543249800221903,-0.1621250597419599,-0.47884752829810606,-0.3505062979221626,-0.004326593226103959
1979-05-31,0.0,-0.14649558683204988,-0.4792043785134831,-0.3477458715822932,-0.001000534383331586
1979-06-01,-0.003326704065473862,-0.16485661077297542,-0.4782996169937601,-0.34736196118061624,-0.0004167629843216947
1979-06-04,-0.025738202788917697,-0.1673197894748869,-0.4767628005007962,-0.3421743748670546,0.0
1979-06-05,-0.010503662112812062,-0.16537203242543141,-0.463106986766073,-0.3320821218785418,0.0
1979-06-06,0.0,-0.16961659896213732,-0.4558928444283449,-0.2992003481189146,0.0
1979-06-07,-0.01040883970091444,-0.151905017598708,-0.45067222871815893,-0.3014500845089214,-0.001266861742191927
1979-06-08,-0.023951203992082504,-0.1163380837662582,-0.45395386482323496,-0.3087131334083666,-0.0034440155506955117
1979-06-11,0.0,-0.09365774562427553,-0.4494776894016834,-0.28770657817775247,0.0
1979-06-12,-0.024866900490130073,-0.11722400189078208,-0.439365604030717,-0.29253662452173346,-0.0031148047653694055
1979-06-13,-0.04452387378170897,-0.1026990018160785,-0.4452971689205084,-0.29732047499662584,-0.006211616981396717
1979-06-14,-0.025912377869414804,-0.0903878045118256,-0.44653399653822967,-0.3097335168876706,-0.015646394991857715
1979-06-15,-0.022495828368778725,-0.07598203486430277,-0.4477693473750025,-0.3093340548998428,-0.011460055794989765
1979-06-18,-0.018373604964483703,-0.077345532836676,-0.4535469621160759,-0.3089343617405991,-0.012706608473640024
1979-06-19,-0.023010691219396695,-0.09169159583043018,-0.4533750646307698,-0.30853443727616015,-0.01123196593820075
1979-06-20,-0.012942235441202321,-0.09139825312043393,-0.4528803787866862,-0.3055906138342074,-0.011571300428640519
1979-06-21,-0.013723856411791746,-0.07118649203345218,-0.44797104124121656,-0.30518924487445054,-0.01643334245675654
1979-06-22,-0.004311948448419756,-0.04250227407422236,-0.442066815149729,-0.2970935875167474,-0.011339815084841831
1979-06-25,0.0,-0.07714858178898021,-0.4480905368795596,-0.27578776014692297,0.0
1979-06-26,-0.018357045219963064,-0.05844572463174591,-0.4527835049180575,-0.27009006824952553,0.0
1979-06-27,-0.02470298219056577,-0.06462478184828557,-0.4462599818505454,-0.2723545424621501,0.0
1979-06-28,-0.022697901980252344,-0.11417392014688155,-0.44056450362438326,-0.2772765780755533,-0.002191277743158415
1979-06-29,-0.05647553798433402,-0.1274325523291182,-0.43941165691985273,-0.26345876277170865,0.0
1979-07-02,-0.017300895419001483,-0.11071650036746716,-0.44947936483241,-0.2684439512171184,-0.0003571175553772621
1979-07-03,-0.020164710528596586,-0.09300050555862471,-0.4484435204514594,-0.2680278341261816,-0.0016310607368197338
1979-07-04,-0.009811297560532561,-0.09307248964548542,-0.4484435204514594,-0.2676114803432874,-0.0016310607368197338
1979-07-05,0.0,-0.040753936326144546,-0.4448134498027555,-0.26988364650862706,-0.005647402356126818
1979-07-06,0.0,-0.049733379939057576,-0.43195750909754216,-0.27482239608314163,-0.008734128381670758
1979-07-09,0.0,-0.03217988848788045,-0.422683252572165,-0.2902635004646129,-0.010898161349540025
1979-07-10,-0.0024910791189862724,-0.040759284955518615,-0.4257132358027349,-0.2950897049412534,-0.01305394566311846
1979-07-11,0.0,-0.03674377087909397,-0.43193154825624114,-0.2946832625335928,-0.012486279856841476
1979-07-12,0.0,-0.06464407486263557,-0.4423908231381034,-0.2968633550274743,-0.01191828754389579
1979-07-13,-0.014868702998539596,-0.08781504029075649,-0.44645331732516624,-0.30672598023420405,-0.01497185882820995
1979-07-16,0.0,-0.07512939138952668,-0.4419529083265482,-0.31141702029952767,-0.015307315759641948
1979-07-17,0.0,-0.08709803857359666,-0.4518827463692753,-0.3110165872565196,-0.0147374672928976
1979-07-18,0.0,-0.09179995040382039,-0.4534333952197296,-0.3131411733806658,-0.016875930760981706
1979-07-19,-0.024762596937189962,-0.1085794476933285,-0.4543367572779957,-0.310215113089217,-0.016304906905426964
1979-07-20,-0.035239062675106014,-0.11283307852848223,-0.4521246021351141,-0.31234159177311216,-0.017536751965835262
1979-07-23,-0.002348925607438379,-0.12019823234734528,-0.4546433059361539,-0.31697611974445716,-0.019665264098129076
1979-07-24,0.0,-0.12983388244823868,-0.45060669297401734,-0.3090148462715602,-0.016391571258980053
1979-07-25,-0.022917864263704235,-0.1370672510021037,-0.4386893833057388,-0.3060807575962077,-0.01220547116576487
1979-07-26,0.0,-0.1480293349163453,-0.4385161598063092,-0.3132804171283584,-0.01795557453268737
1979-07-27,-0.010502817848094814,-0.1805381310326024,-0.4385607220158485,-0.31540528863656114,-0.017381710914260107
1979-07-30,-0.01544135517673495,-0.20465451989871308,-0.43806067913291535,-0.30996209687029286,-0.015003884079537233
1979-07-31,-0.07563041152084171,-0.20204741111026792,-0.43091424119847255,-0.3070277238213954,-0.011716817674165658
1979-08-01,-0.10324551239081503,-0.20481368753305584,-0.42701237124474767,-0.2938051633728481,-0.005690815376720115
1979-08-02,-0.09160447491681523,-0.21760068740660088,-0.42782791719894775,-0.29599530647985284,-0.006941790818930316
1979-08-03,-0.11866322190228107,-0.2092680610825134,-0.4285328590767403,-0.2903979342247922,-0.004543300532580341
1979-08-06,-0.1278978498004335,-0.22677489144490026,-0.42572195451626715,-0.28738220611405096,-0.003969332723499308
1979-08-07,-0.15531521530835302,-0.22524024797246212,-0.41090128545003446,-0.2895842669054848,-0.005221847944792413
1979-08-08,-0.12787393513142353,-0.19909664818988027,-0.40726790375128863,-0.2969682648506333,-0.008293017062599994
1979-08-09,-0.0936170472258866,-0.17602572645581038,-0.412796011891713,-0.30171975138661944,-0.010444708077352205
1979-08-10,-0.03145739450466123,-0.16071943720795223,-0.40271164584779706,-0.3038784419812891,-0.01077576285481463
1979-08-13,-0.0232178469340808,-0.1550709027571373,-0.3913073256134336,-0.2957656333936427,-0.00838232612843659
1979-08-14,-0.09460271493080996,-0.10876793814597774,-0.39022235099823477,-0.2979412075868456,-0.011435879484028133
